Nom chimique/DCI,Dénomination commune du glossaire des ingrédients,Numéro CAS,Numéro CE,"Type de produit, parties du corps",Concentration maximale dans les préparations prêtes à l'emploi,Autres,
Fluorure d’ammonium,Ammonium Fluoride,12125-01-08,235-185-9,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du fluorure d’ammonium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Fluorure d’aluminium,Aluminum Fluoride,7784-18-1,232-051-1,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du fluorure d’aluminium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Fluorure stanneux,Stannous Fluoride,7783-47-3,231-999-3,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du fluorure stanneux.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Hydrofluorure de cétylamine (hydrofluorure d’hexadécylamine),Cetylamine Hydrofluoride,3151-59-5,221-588-7,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient de l’hydrofluorure de cétylamine.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Dihydrofluorure de bis- (hydroxyéthyl) aminopropyl-N-hydroxyéthyl- octobreadécylamine,—,,—,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du dihydrofluorure de bis- (hydroxyéthyl) aminopropyl-N-hydroxyéthyl-octadécylamine.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
"Dihydrofluorure de N, N’, N’-tri (polyoxyéthylène)-N- hexadécyl-propylènediamine",—,,—,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du dihydrofluorure de N, N’, N’-tri (polyoxyéthylène)-N-hexadécyl- propylènediamine.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
"Octadécène-9 amine, fluorhydrate",Octadecenyl-Ammonium Fluoride,36505-83-6,—,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient de l’hydrofluorure d’octadécénylamine.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Hexafluorosilicate de disodium,Sodium Fluorosilicate,16893-85-9,240-934-8,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du silicofluorure de sodium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Hexafluorosilicate de dipotassium,Potassium Fluorosilicate,16871-90-2,240-896-2,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du silicofluorure de potassium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Hexafluorosilicate d’ammonium,Ammonium Fluorosilicate,16919-19-0,240-968-3,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du silicofluorure d’ammonium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Hexafluorosilicate de magnésium,Magnesium Fluorosilicate,16949-65-8,241-022-2,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du silicofluorure de magnésium.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
"Dihydroxyméthyl-1,3-thione-2-imidazolidine",Dimethylol ethylene thiourea,15534-95-9,239-579-1,a) Produits pour les cheveux et la pilosité faciale,a) 2 %,a) Ne pas utiliser dans les aérosols (sprays),Contient: Dimethylol ethylene thiourea
,,,,b) Produits pour les ongles,b) 2 %,b) pH < 4,
Alcool benzylique (7),Benzyl Alcohol,100-51-6,202-859-9,a) Solvant,,À des fins autres qu’inhiber le développement de micro-organismes dans le produit. Cette fin doit ressortir de la présentation du produit.,
,,,,"b) Compositions parfumantes et aromatiques, leurs matières premières",,"b) La présence de la substance doit être indiquée sur la liste des ingrédients visés à l’article 19, paragraphe 1, point g), lorsque sa concentration est supérieure:
  — à 0,001 % dans les produits sans rinçage,
 
  — à 0,01 % dans les produits à rincer.",
Méthyl-6-coumarine,6-Methylcoumarin,92-48-8,202-158-8,Produits bucco-dentaires,"0,003 %",,
"3-Pyridineméthanol, fluorhydrate",Nico methanol Hydrofluoride,62756-44-9,—,Produits bucco-dentaires,"0,15 % calculée en F.
 En cas de mélange avec d’autres composés fluorés autorisés par la présente annexe, la concentration maximale en F reste fixée à 0,15 %.",,"Contient du fluorhydrate de nicométhanol.
 Sauf s’il est indiqué sur l’étiquetage qu’ils sont contre-indiqués pour les enfants (par exemple, par une mention type «pour adultes seulement»), les dentifrices contenant des composés dont la concentration en fluor est comprise entre 0,1 et 0,15 % calculée en F doivent obligatoirement porter les mentions suivantes:
 «Enfants de 6 ans et moins: utiliser une quantité de dentifrice de la taille d’un petit pois sous la surveillance d’un adulte afin d’en minimiser l’ingestion. En cas d’apport de fluorures provenant d’autres sources, consultez un dentiste ou un médecin.»"
Nitrate d'argent,Silver nitrate,7761-88-8,231-853-9,Uniquement pour la coloration des cils et sourcils,4 %,,"Contient: Silver nitrate
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci"
Disulfure de sélénium,Selenium disulphide,7488-56-4,231-303-8,Shampooings antipelliculaires,1 %,,"Contient: Selenium disulphide
 Éviter le contact avec les yeux et la peau endommagée"
"Hydroxychlorures d'aluminium et de zirconium hydratés
 AlxZr(OH)yClz et leur complexe avec la glycine",,,,Antiperspirants,"20 % (en hydroxychlorure d'aluminium et zirconium anhydre)
 5,4 % (en zirconium)","1. Le rapport entre les nombres d'atomes d'aluminium et de zirconium doit être compris entre 2 et 10
 2. Le rapport entre les nombres d'atomes (Al + Zr) et de chlore doit être compris entre 0,9 et 2,1
 3. Ne pas utiliser dans les générateurs d'aérosols (sprays)",Ne pas appliquer sur la peau irritée ou endommagée
Sulfate de bis(8-hydroxyquinoléinium),Oxyquinoline sulphate,134-31-6,205-137-1,Agent stabilisant de l’eau oxygénée dans les produits à rincer pour les cheveux et la pilosité faciale,"(0,3 % comme base)",,
,,,,Agent stabilisant de l’eau oxygénée dans les produits sans rinçage pour les cheveux et la pilosité faciale,"(0,03 % comme base)",,
Alcool méthylique,Methyl alcohol,67-56-1,200-659-6,Dénaturant pour les alcools éthylique et iso-propylique,5 % (en % des alcools éthylique et iso-propylique),,
Acide étidronique et ses sels (acide 1-hydroxyéthylidene-diphosphonique et ses sels),Etidronic acid,2809-21-4,220-552-8,a) Produits pour les cheveux et la pilosité faciale,"1,5 % (en acide étidronique)",,
,,,,b) Savons,"0,2 % (en acide étidronique)",,
